sec,pd_true,pf_true,pd_hat_rule,pf_hat_rule,pd_var_rule,pf_var_rule,pd_ci_low_rule,pd_ci_high_rule,pf_ci_low_rule,pf_ci_high_rule,pd_hat_global,pf_hat_global,pd_var_global,pf_var_global,pd_ci_low_global,pd_ci_high_global,pf_ci_low_global,pf_ci_high_global,pd_hat_full,pf_hat_full,pd_var_full,pf_var_full,pd_ci_low_full,pd_ci_high_full,pf_ci_low_full,pf_ci_high_full
19,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9273568896167013,0.014665698052602049,0.0013785872334272247,0.0002135558919196844,0.8545834005156967,1.0,0.0,0.043308259292802964,0.9459452911617033,0.030417591461619663,0.0031329635728237267,0.000679045367629859,0.8362384415060887,1.0,0.0,0.08149224940748227
20,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9408076796844257,0.0016638720668725935,0.001081264873672846,2.4548329014054333e-05,0.8763577988567499,1.0,0.0,0.01137494104718527,0.9490981009011097,0.02525387398341661,0.0030671990511980697,0.0006157813851362958,0.8405487947076452,1.0,0.0,0.07389116183070096
21,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9522162796873305,0.00018877180240511527,0.0008429304052199537,2.7892044474640225e-06,0.8953110826953775,1.0,0.0,0.0034621504553228907,0.9518396805126264,0.023209754832748147,0.0030147347944211454,0.0005781016855321264,0.8442227432478617,1.0,0.0,0.0703354955180702
22,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.93094776791013,0.009952918804363957,0.001135976908634734,0.00014562352036903017,0.864887425099854,0.9970081107204061,0.0,0.033605134680464575,0.9459555421822932,0.025179246643774515,0.003067031862791946,0.0005734416860603185,0.8374091944588367,1.0,0.0,0.07211466590438537
23,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9452127969123593,0.014940279183225862,0.0008842378868339063,0.00021749360454906134,0.8869299669702474,1.0,0.0,0.04384570136031357,0.9492323578421813,0.02609332689792187,0.003016718021353108,0.0005617141113786844,0.8415800287878125,1.0,0.0,0.07254632389781795
24,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9583941488285999,0.01501130711508995,0.0006588676662828362,0.00021851183902147397,0.9080840501724439,1.0,0.0,0.04398431318599834,0.9524073392147521,0.025762383197437465,0.0029714248639406858,0.0005415609797292118,0.8455662153096071,1.0,0.0,0.07137445023816409
25,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9670822959088822,0.020972868357702176,0.0005144239303125244,0.0003034434554268869,0.9226277014254253,1.0,0.0,0.055115340124812534,0.954617056568613,0.02786886794190549,0.002941982046379239,0.0005411888734503206,0.8483065762321452,1.0,0.0,0.07346526227574238
26,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9626739520714672,0.01176119160506125,0.0005680124994096586,0.00017176649227227037,0.9159612469717607,1.0,0.0,0.037448895992825325,0.9536371092971438,0.025073003529659393,0.0029449163602783155,0.000504359667683769,0.8472736254803509,1.0,0.0,0.06909059205258926
27,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9589080995631867,0.010337272771486938,0.0006122299019714484,0.00015118837778031762,0.9104112708894113,1.0,0.0,0.03443717468167877,0.9528567265972574,0.023833762918815553,0.002946292400323683,0.00048034319839983865,0.8464683960102825,1.0,0.0,0.06679056018039943
28,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9280577487254589,0.001172797868224765,0.00102425227463471,1.7311661281552507e-05,0.8653300232905549,0.9907854741603629,0.0,0.009327825641274474,0.9458196490249972,0.020287577484269032,0.0030020094450485825,0.00043914541117883946,0.8384300802387382,1.0,0.0,0.06136093882205863
29,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9350601317402433,0.018245960839337938,0.0009223763892931807,0.0002647248140746892,0.8755336574862722,0.9945866059942143,0.0,0.05013587845838057,0.9466832323905879,0.023083807149289346,0.002989066495567566,0.0004482382742081319,0.8395254148998778,1.0,0.0,0.06458021849048799
30,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9523521487720951,0.014109808973519013,0.0006843113584800803,0.00020557717631896288,0.9010798315362115,1.0,0.0,0.04221221599759664,0.9502200168972696,0.022867060120451504,0.0029559029921084764,0.000434571131780763,0.8436583120756785,1.0,0.0,0.06372594483172304
31,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9564640106464892,0.028207079120481197,0.0006238136929927236,0.0004050951695759428,0.907510535968987,1.0,0.0,0.06765595240531586,0.9511491273553436,0.025247348307309944,0.002944554810536075,0.00044146388643339117,0.8447921729040461,1.0,0.0,0.06642899065098676
32,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9461025650350373,0.007610058090350447,0.0007608511276490637,0.0001116080557568267,0.8920388462212464,1.0,0.0,0.028316422015371795,0.9488437572457271,0.021063741356681893,0.002959959212319189,0.0003986895978372523,0.8422089631584059,1.0,0.0,0.060199478976555476
33,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.963731403806078,0.01883099168798197,0.0005199018150204731,0.0002730500311334354,0.9190407469236529,1.0,0.0,0.051218473831585,0.9526216317897933,0.022841433854599053,0.0029282238850812004,0.00040235071154598993,0.8465600229158565,1.0,0.0,0.062156449986798146
34,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9511159179518022,0.002136438439463445,0.000690113655871682,3.1505528131889096e-05,0.8996266897540844,1.0,0.0,0.013137876385089696,0.9502962124321785,0.01834159702960947,0.002944312700916338,0.0003579728971217815,0.8439436305554784,1.0,0.0,0.055425133559760364
35,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9180498048656632,0.007077964049000779,0.001114968780292378,0.00010386009567372172,0.8526031543297404,0.983496455401586,0.0,0.027052671644862337,0.9433858087960505,0.01853117374643329,0.002993251503590173,0.0003505333813093953,0.8361530014272606,1.0,0.0,0.05522734572169759
36,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9304937076415558,0.00894871406403055,0.000957661740095768,0.00013106356523099675,0.8698393315360191,0.9911480837470925,0.0,0.03138738140840279,0.9451352859912446,0.019891246108693007,0.002979256587084496,0.0003526641088266796,0.8381534552677812,1.0,0.0,0.05669877849635209
37,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9523943577429558,0.0010152612792221384,0.0006709379818982081,1.498862842990717e-05,0.9016255154155975,1.0,0.0,0.008603430688001266,0.9493300708945067,0.01672074541314199,0.0029477378700970974,0.00031989136054855465,0.8429156461121258,1.0,0.0,0.051776339127745194
38,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9322047288304115,0.014668559758135356,0.0009348087547310827,0.0002135969425530646,0.8722784298275953,0.9921310278332277,0.0,0.04331387376430141,0.945304637582131,0.018263274285875385,0.0029758570419013627,0.00032440290171726927,0.838383861246714,1.0,0.0,0.053565203230864514
39,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9542476120187667,0.024267665223467957,0.0006455965102921025,0.0003499322016956107,0.9044467731308711,1.0,0.0,0.06093235594947652,0.9495715956695867,0.020579524145972646,0.0029444994731239304,0.00033510175243228063,0.8432156406132153,1.0,0.0,0.056458862101735556
40,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9362097251433121,0.017654796177210372,0.0008829250458968879,0.0002563020347165254,0.8779701779582808,0.9944492723283435,0.0,0.04903329035024239,0.9459110212142623,0.021584794091384016,0.002970130070730437,0.0003359138447854838,0.8390931777623463,1.0,0.0,0.057507581095288855
41,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9302951573877685,0.002002995159195815,0.0009585673293495049,2.9541623195882598e-05,0.8696121098997833,0.9909782048757536,0.0,0.012656027575803894,0.9447855818266324,0.0164321717064776,0.002977528995869335,0.0002896057785371395,0.8378347735523064,1.0,0.0,0.04978707477676511
42,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9420516770366676,0.00022724644156134393,0.0008068938623428643,3.3575586297952017e-06,0.8863761576266401,0.997727196446695,0.0,0.0038186803101187545,0.9467918399005133,0.014622201090130231,0.0029630188644316846,0.0002692208112261908,0.8401019468946584,1.0,0.0,0.046781782374819475
43,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9397913774786579,0.016872232670802192,0.0008363025114015264,0.0002451363611158305,0.8831103424863423,0.9964724124709735,0.0,0.04755962169076566,0.9463170470224092,0.017985520323944678,0.0029660227575908455,0.0002896775547110691,0.8395730868861982,1.0,0.0,0.05134455649374495
44,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9599667750202608,0.025136103628729502,0.0005679811684342435,0.00036213221561224587,0.9132553582502999,1.0,0.0,0.062434456400614805,0.9534498710236763,0.022113390113176444,0.0024937098121772575,0.00031559908551388955,0.8555732363529841,1.0,0.0,0.05693300307642114
45,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9630230782284889,0.017186848668173705,0.0005262760249030632,0.0002496275010004585,0.9180592930534437,1.0,0.0,0.048154073404067646,0.9545381662559516,0.01860883279703043,0.0024856790059801927,0.0002835588304425415,0.8568192608723283,1.0,0.0,0.051613674911909074
46,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9504909743807621,0.014912289323138326,0.0006954589543014905,0.0002170923096100693,0.898802725050333,1.0,0.0,0.04379103265795195,0.952567373225575,0.018893151692385677,0.0024997448237428816,0.00028065327117465734,0.8545723748078463,1.0,0.0,0.05172846205401564
47,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9690113795281188,0.006744273425237235,0.00044377725925982543,9.899686996851544e-05,0.927721977508078,1.0,0.0,0.026245718901689717,0.9590226699944666,0.016103096477784094,0.00212529488763871,0.000254269014321689,0.8686648654596458,1.0,0.0,0.047356893773763994
48,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.967412053024737,0.0007651601801260605,0.00046590700953113103,1.1299133645686851e-05,0.9251056898175929,1.0,0.0,0.007353540239994389,0.9594266335245736,0.013497346726822217,0.002122260085343938,0.0002292658776849135,0.8691333649833514,1.0,0.0,0.04317474209289779
49,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.977666283632947,0.0205629750919909,0.0003226863859701947,0.0002976375243451785,0.9424578752573459,1.0,0.0,0.054377237076018256,0.9618958952106194,0.01868258406258303,0.002103956372312586,0.00026512842580769444,0.871992842982811,1.0,0.0,0.050596802846423546
50,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9738812849765712,0.014212854640070367,0.00037591133136170927,0.00020705688772981205,0.9358799564398064,1.0,0.0,0.042416218622099995,0.9618348192732559,0.017173653487290823,0.002104372382624788,0.0002493329805709117,0.8719228793259308,1.0,0.0,0.048122604651445224
51,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9740724451987517,0.006979783893644054,0.0003732325388461733,0.00010242955434150863,0.9362067599252556,1.0,0.0,0.026816451354645145,0.9621232481779634,0.015008519847110801,0.0021021932385541517,0.00022854789047132968,0.8722578736156236,1.0,0.0,0.044639408730751465
52,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9738888031632179,0.02293984132324574,0.00037580475458825357,0.0003312355419208384,0.9358928619954269,1.0,0.0,0.05861160127202164,0.962309912447485,0.01954113843201275,0.002100778015233843,0.0002595093678932444,0.8724747922364988,1.0,0.0,0.05111535556717998
53,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9609631812124756,0.002602601053106104,0.0005543791947709036,3.836198306696271e-05,0.9148144746798771,1.0,0.0,0.014742263080940484,0.9599580133156294,0.013853553375075916,0.0021181751704212274,0.0002120430785223222,0.8697516846313835,1.0,0.0,0.04239448346593583
54,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9751937489921237,0.017865558765090196,0.00035750128108663723,0.0002593061168734186,0.938134648606086,1.0,0.0,0.04942740881512568,0.9627461726101656,0.015994419489479737,0.002097488755243771,0.0002251651313479481,0.8729814089100116,1.0,0.0,0.045405206092123965
55,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9407405609360346,0.008474534795642742,0.000823858863692271,0.00012417808456611107,0.8844827951542314,0.9969983267178378,0.0,0.030315838091672775,0.9557629788274692,0.014945649769694798,0.0021485769974902147,0.00021368399333974118,0.8649115980258633,1.0,0.0,0.04359680033671304
56,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9489109710874508,0.009084776021154147,0.0007164377368816138,0.00013303807190836884,0.8964489161333756,1.0,0.0,0.03169183370328496,0.9569083261454057,0.015377884777705348,0.0021403358047314015,0.0002138045897939909,0.8662313498644547,1.0,0.0,0.044037119103705676
57,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9558826030787052,0.0010306979593590086,0.0006232176289088999,1.5216289966634216e-05,0.9069525219095876,1.0,0.0,0.008676278351704772,0.9579469671226242,0.012030857118309372,0.0021328140329579743,0.00018462095707848217,0.8674294639035707,1.0,0.0,0.038662414878093104
58,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9459710115289091,0.014670311100675812,0.0007553181594331098,0.00021362206511653012,0.8921042291739342,0.9998377938838839,0.0,0.04331730964069152,0.9562270024015163,0.01361331546016939,0.0021452207484779647,0.00019406495567155608,0.8654466078917271,1.0,0.0,0.04091752637548152
59,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9428796978406673,0.03645653960832594,0.0007959247773032219,0.0005191250294794957,0.8875839057359505,0.9981754899453841,0.0,0.081113797845352,0.9551381696639725,0.018504418826746107,0.0021530040069495074,0.0002287549906150941,0.8641932402115988,1.0,0.0,0.048148729780906355
60,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9474709836198263,0.00822502086507719,0.0007355131117994639,0.00012055226448541246,0.8943151074602819,1.0,0.0,0.029745094732217155,0.9552772830186825,0.014066185440751024,0.0021520066429081834,0.00019202504309382817,0.8643534208075112,1.0,0.0,0.04122651322870767
61,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9372371126908037,0.014918015674690975,0.0008693158889263867,0.00021717441107912315,0.8794481525089523,0.9950260728726551,0.0,0.04380221927460973,0.9526890768796044,0.01565776404743617,0.002170316989775103,0.00020168084285693578,0.8613792211797948,1.0,0.0,0.04349258263709478
62,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9214471587051588,0.023786760373111414,0.0010696890622575294,0.00034316675473985633,0.8573432001568092,0.9855511172535084,0.0,0.0600952911201498,0.9488254632882289,0.017282658353770994,0.0021970863232235586,0.00021155413078706794,0.8569542119671785,1.0,0.0,0.04579066334941389
63,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9350906596681512,0.013294262572500364,0.0008969869688801541,0.00019385505155399696,0.8763891678672608,0.9937921514690415,0.0,0.040583703131988474,0.9018789447514163,0.014280144118386046,0.005046592482416364,0.00018612922258921393,0.7626417741379242,1.0,0.0,0.041020264191017064
64,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9650704778256709,0.011944920273907282,0.0004981692230837926,0.00017441732739247232,0.9213238563858535,1.0,0.0,0.03783008214148929,0.9081041610006653,0.013213576743854809,0.0050025674791103845,0.00017554751277942243,0.7694756530098827,1.0,0.0,0.0391824682314295
65,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9718078712755138,0.01574397198212913,0.0004048866894085606,0.0002290063940150998,0.9323691503780008,1.0,0.0,0.04540456811990774,0.9103418808920511,0.01491164490800687,0.004986312614574435,0.00018642542180183027,0.7719387792644172,1.0,0.0,0.04167303314542667
66,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9277725711267159,0.0040540858200806785,0.0009903048393429998,5.96697075109966e-05,0.8660931169233909,0.9894520253300408,0.0,0.019194335103835704,0.902836946093429,0.011929258500133353,0.005039928074096384,0.0001611785583815418,0.7636917424770318,1.0,0.0,0.036812657582222824
67,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9157094483494768,0.004138364226706307,0.001140674698513925,6.090499756009993e-05,0.8495126514344364,0.9819062452645171,0.0,0.019434528406881674,0.8989278347673502,0.011195408522383201,0.005066842563769631,0.00015338239076503302,0.7594115905770144,1.0,0.0,0.03546954686678074
68,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.926650028769784,0.005521935903065886,0.0010044791079921451,8.115434670366986e-05,0.8645307327236871,0.9887693248158809,0.0,0.0231787345454251,0.9002969958867528,0.011114090845765822,0.005057493844570605,0.00015076883630585724,0.7609095202897594,1.0,0.0,0.035180531412508986
69,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9393133296752143,0.0036487410209970587,0.0008424206657431978,5.372553265948901e-05,0.8824253412284511,0.9962013181219775,0.0,0.018015090810163857,0.902758242628275,0.010621128884939638,0.005040475267896664,0.0001450011384834632,0.7636054855979099,1.0,0.0,0.034222746914178065
70,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9510797066243449,0.004092376515365985,0.0006875925853819499,6.023096999737638e-05,0.8996846127339423,1.0,0.0,0.01930366490070406,0.9054401831307335,0.01050756932577565,0.0050216180325421255,0.00014227901797954871,0.7665479665244246,1.0,0.0,0.03388660000436099
71,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9558699434817142,0.0042555944122315325,0.0006233880980318062,6.262292110980467e-05,0.9069331708317019,1.0,0.0,0.01976598492103,0.9066286811470001,0.010405295338202662,0.005013157155925599,0.00013971245680101716,0.7678535229586422,1.0,0.0,0.033572500047592775
72,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9174626847317384,0.00048281129510878266,0.0011190872935024842,7.13169736495712e-06,0.851895270975215,0.9830300984882618,0.0,0.005717037942591606,0.8567136583657784,0.008938930030800395,0.006786103993016335,0.00012646397183979806,0.69525314585708,1.0,0.0,0.030980345462205162
73,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9352453883748278,0.010122389050504225,0.000894996826113257,0.00014807772842977045,0.8766090531619525,0.9938817235877032,0.0,0.033973078800190834,0.8678001163131395,0.011462423077609484,0.0060473050430580365,0.0001446311793749915,0.7153818527965525,1.0,0.0,0.035033913032361336
74,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9298030531491963,0.02520784339921969,0.0009645714606647297,0.0003631390349317262,0.8689302536136926,0.9906758526847,0.0,0.0625580096183106,0.866843825168818,0.01655791636330731,0.006053907114047746,0.00018211309771317557,0.7143423839647237,1.0,0.0,0.04300797640435325
75,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9066728747135876,0.013561357401159971,0.0012505000932012248,0.00019769626088568442,0.8373625496671573,0.9759831997600179,0.0,0.04111983986697157,0.869014565256974,0.013664935920843278,0.005478354411381749,0.00015853142064263192,0.7239433885651028,1.0,0.0,0.03834315112252946
76,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.8947116667132301,0.010244117783976612,0.001392158130462381,0.00014984003696755617,0.821580861480522,0.9678424719459382,0.0,0.03423631414059565,0.8662107215409502,0.011734913519908378,0.005496841909794678,0.0001421479814120938,0.7208949691922554,1.0,0.0,0.035103175872781334
77,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9229677854525618,0.02014863203558241,0.0010507130906859737,0.00029176351718242065,0.8594349639413206,0.9865006069638029,0.0,0.05362756164224677,0.8705791100239152,0.013230571154329816,0.005467883254147669,0.00015226603840187843,0.7256466419253773,1.0,0.0,0.03741621179344988
78,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9237377585639795,0.052389540595524794,0.001041078501981739,0.0007336681275622865,0.860496892241537,0.9869786248864221,0.0,0.10547870595761426,0.870786208714201,0.02041014858047892,0.0054664888432013736,0.00020486185312575998,0.7258722220184979,1.0,0.0,0.04846362064665853
79,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9363947231115521,0.03119726373011757,0.0008801918074956055,0.0004466600167370114,0.8782453908051953,0.994544055417909,0.0,0.0726205557322859,0.8733565209878719,0.018364216637869524,0.0054490213429835765,0.00018834904901172614,0.7286742470521692,1.0,0.0,0.04526331897760286
80,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9294514476306311,0.013699436675299811,0.0009690362679024236,0.00019968121344944746,0.8684379267784959,0.9904649684827664,0.0,0.04139592290708375,0.8724162862468129,0.013850848420283113,0.005455445773349181,0.00015298875860474172,0.7276487467813021,1.0,0.0,0.038093818845871964
81,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9201812724429305,0.013636634146372903,0.0010854339648519978,0.00019877846830833847,0.8556072597181862,0.9847552851676747,0.0,0.041270442495084325,0.8703002748671583,0.01344511215314792,0.0054697574241800604,0.00014862869020045553,0.7253429703919091,1.0,0.0,0.03734013205843509
82,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9346015530959085,0.008285368345436594,0.0009032732519211983,0.00012142937463276417,0.8756947239113354,0.9935083822804817,0.0,0.029883587845877524,0.8730268447871599,0.011658815575549809,0.005451278467233951,0.00013367221060723488,0.7283146084015455,1.0,0.0,0.03431968855672053
83,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9544973210113092,0.002694028359046904,0.0006418549535994745,3.970596901843682e-05,0.9048410022819899,1.0,0.0,0.01504451217876939,0.8772691381917852,0.009393200012034055,0.005421856532452474,0.00011487806632290445,0.732947954524697,1.0,0.0,0.030400712467964427
84,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9554225875654412,0.003420654911418856,0.0006294128088947593,5.0378631005849925e-05,0.9062499097183877,1.0,0.0,0.01733232443279813,0.8785103113943802,0.008933053866352705,0.0054130941848547064,0.000110153710185896,0.7343057947503518,1.0,0.0,0.029504064853908423
85,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9685117766680045,0.02860752943193215,0.00045069037128172776,0.0004106769264788171,0.9269020166312548,1.0,0.0,0.06832725350903299,0.8816667382387631,0.013655529246592104,0.005390495926112536,0.0001456128874713038,0.7377635445641475,1.0,0.0,0.03730688160771008
86,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9547561239810433,0.018794848593357408,0.0006383773551981941,0.00027253599398586477,0.9052345080166042,1.0,0.0,0.05115183044420527,0.8797661624850491,0.012878214753862426,0.005404157105264095,0.00013860662488859112,0.735680736658623,1.0,0.0,0.035953552458260415
87,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9675543204487358,0.01353976674792518,0.0004639353314737586,0.0001973858344483296,0.9253375705810637,1.0,0.0,0.04107660428633367,0.8889039099695288,0.013245153637523988,0.004863256684411983,0.00014038529533406846,0.7522192843570004,1.0,0.0,0.03646807659212549
88,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9539620450846532,0.011670123737727783,0.0006490413047669339,0.00017045219630059977,0.9040285185078867,1.0,0.0,0.03725936282974426,0.886731499396259,0.011691640311984837,0.004878949728316937,0.00012747091921471433,0.7498265203914677,1.0,0.0,0.033820632228817524
89,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9564910272616604,0.0013240142292924746,0.0006150139216196466,1.9540806142065607e-05,0.9078840577892273,1.0,0.0,0.009988191101642164,0.8873059861578518,0.008125792394658661,0.004874820567934455,9.875740298793715e-05,0.7504589522339227,1.0,0.0,0.027603637227146142
90,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9701815824432958,0.009633240024188668,0.0004275262984894484,0.00014099173464273462,0.9296552326412588,1.0,0.0,0.03290626835750896,0.8902581372421242,0.01058493529032356,0.004853365722798233,0.00011703422462646583,0.7537125779562153,1.0,0.0,0.031788677349805214
91,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9653174217556665,0.008577338043849886,0.0004947738474481762,0.0001256714381664742,0.921720137294855,1.0,0.0,0.03054957955126845,0.8900047102986455,0.009594667609669628,0.0048552230176838835,0.00010844615474747815,0.7534330267594345,1.0,0.0,0.030005614380407924
92,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9555712523634227,0.01063699533936208,0.0006274113401973904,0.00015552487196323852,0.906476818824555,1.0,0.0,0.03508007919009534,0.8879671845317036,0.010203870458576464,0.004870049633557292,0.00011231583690862809,0.7511871323593431,1.0,0.0,0.030975787054504385
93,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9584066421172222,0.018512630467234694,0.0005891135536376384,0.0002685208814840147,0.9108341855099126,1.0,0.0,0.050630379739389345,0.8884582943114365,0.01147074183360789,0.00486649315842287,0.00012126249051813218,0.7517281947817525,1.0,0.0,0.033054114683430426
94,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.970172211577092,0.0039081740287800915,0.000427656524049849,5.7530544894692565e-05,0.9296396900321658,1.0,0.0,0.01877455695360249,0.8909000351937222,0.008678657418973935,0.004848648393963068,9.878543889681608e-05,0.7544208511756144,1.0,0.0,0.028159266805387096
95,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9654377901815319,0.0063201498191868145,0.0004931181793733867,9.281091909531797e-05,0.9219135119235204,1.0,0.0,0.02520248089340997,0.8904868602961081,0.008538334447939333,0.004851686969513367,9.690307667351459e-05,0.7539649182425227,1.0,0.0,0.02783244907776813
96,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.935093232055003,0.010997134428362457,0.0008969538830531738,0.00016073198220778803,0.8763928228814967,0.9937936412285094,0.0,0.035846037479592675,0.8838193855956494,0.009029775143589172,0.0048996504733310004,9.997924595757257e-05,0.746624279056282,1.0,0.0,0.028627741141891414
97,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9317652341905901,0.015194028975781051,0.0009395879193745564,0.00022113059792016037,0.8716859453210529,0.9918445230601273,0.0,0.044340131716457856,0.882460387131174,0.011090860345706968,0.004909179291000726,0.0001152056841440026,0.7451319371861302,1.0,0.0,0.03212830686869546
98,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9539374795226758,0.012810859461947514,0.0006493709066689712,0.00018689765529744467,0.9039912757123809,1.0,0.0,0.03960612084508508,0.8864319974922638,0.009822698214628516,0.004881096468951064,0.00010468387902066198,0.7494969026658374,1.0,0.0,0.029876465682258505
